OBJECTID,OS_ID,PARK_ID,Name,Avg. Lat,Avg. Long,Station 1,Station 1 Dist,Station 2,Station 2 Dist,Station 3,Station 3 Dist,Station 4,Station 4 Dist,Station 5,Station 5 Dist
428,3091,,Stony Brook Reservation III,42.26158397650008,-71.13221384099995,C32104,0.9237296885342597,E32013,0.958755599994044,C32106,1.2921605670758167,E32014,1.4944166133667256,C32079,2.2940913596739674
429,132,132,George Wright Golf Course,42.26768137900004,-71.13299889049998,C32106,1.1360928314386425,E32013,1.4832274543281172,C32104,1.5164517810607077,E32014,1.5607610927090858,C32079,1.8158601853189447
430,1029,,DeForest Urban Wild,42.268025324000064,-71.13039054499998,C32106,0.9199810820260028,E32014,1.3620326726222323,E32013,1.402580337429019,C32104,1.4649137728427448,C32079,1.6365434087076178
431,7156,,ICA Pier Walk,42.35288082000005,-71.04304822699996,A32000,0.13767586411983365,B32007,0.18932022241634552,C32034,0.26106550796195793,C32107,0.3253751626495564,C32036,0.4235724578842595
432,7157,,Fan Pier Harborwalk,42.35400878750008,-71.04445306849996,A32000,0.0693669060445554,B32007,0.2807864989095803,C32034,0.2878484514217677,C32036,0.3201212073352699,C32107,0.42232770920396023
433,194,194,McLaughlin Playground,42.328352272000075,-71.10304816749996,E32012,0.47281733870286125,B32063,0.5685011576393847,B32036,0.6296856639463927,E32006,0.6480889764827111,E32007,0.6518180072835706
434,1030,,Parker Hilltop,42.329010455500054,-71.10494816149998,E32007,0.5141999120192655,B32036,0.5471014052368156,B32063,0.565090831502655,E32012,0.5911020836032942,B32013,0.6281947216583018
435,182,182,LoPresti Park,42.37004387950006,-71.04373424299996,A32033,0.08675386091164862,A32030,0.3520524789780398,A32031,0.35891682031979333,A32036,0.426350856699959,A32057,0.5613161355535133
436,255,255,Raymond V. Mellone Park I,42.360778058500046,-71.12731123149996,A32040,0.11458279370624118,A32011,0.3952645759981891,A32019,0.42043803909261607,A32006,0.8390040772915455,A32052,0.8441721350315002
437,136,136,General Edward O. Gourdin African-American Veterans Memorial Park,42.32891998600007,-71.08569869149997,B32017,0.18258194211315681,B32055,0.37248491623307645,B32026,0.5700760256922937,B32064,0.609102563070875,B32059,0.6913331544853231
438,104,104,Elliot Norton Park,42.34919250750005,-71.06596056299995,D32048,0.0780342902394558,D32011,0.21867504521099834,D32043,0.3191847224543808,D32042,0.33009537192640687,C32025,0.4311702514529582
439,2108,,Bay Village Neighborhood Park,42.34951692800004,-71.06680458799997,D32048,0.14707316252887573,D32011,0.18587712014578078,D32042,0.2697915488515659,D32043,0.38780293753382267,D32007,0.41315211232678817
440,18,018,Beauford Play Area,42.31588729000006,-71.07569784449996,B32022,0.5972851340301556,B32029,0.7384486103012858,B32028,0.9863256947654753,C32015,1.0496076519613846,B32031,1.2477137635801725
441,55,055,Children's Park,42.31063003950007,-71.07816011749998,B32028,0.3798345577179613,B32029,0.44932491393452534,C32037,0.7282886523955592,C32111,0.8236283458501863,B32022,0.8782389236307487
442,325,325,Winthrop Playground,42.31750587150006,-71.07598495099995,B32022,0.532942298236886,C32015,0.8709880420127001,B32029,0.9172545652817987,B32028,1.1418591511170126,C32022,1.2774138046173584
443,86,086,Denton Square,42.31356190450006,-71.07244620549997,B32029,0.44477230104734405,B32031,0.8756907928474696,B32028,0.9412376770468037,B32022,0.9523080888749308,C32037,1.190386200196766
444,49,049,Ceylon Park,42.31030520650006,-71.07394872549997,B32029,0.11878256359677314,B32028,0.6357587335940912,B32031,0.7770490359391113,C32037,0.8155708152802014,C32111,0.8623526157897159
445,141,141,Hannon Playground,42.31951535250005,-71.07152251899998,C32015,0.7192727504371305,C32022,0.8891961330906589,B32022,0.917546573011055,B32029,1.1103242664336295,B32031,1.3988567211352128
446,4082,,Portal Park,42.366238243000055,-71.06037335249997,A32053,0.1866936248946112,A32025,0.32650121548016,D32022,0.3391764544477213,D32010,0.520358789559126,D32021,0.6231703881267988
447,149,149,Healy Playground,42.288299049000045,-71.12366385799996,C32047,0.36383547527565935,C32046,0.4350338883321241,C32048,0.5260578954937795,C32089,1.0689990066243031,C32059,1.0985747255263836
448,2202,2202,Menino Park,42.377830597500065,-71.04836549099997,D32023,0.07290641749033124,D32039,0.6718424035340739,A32036,0.7860788461349844,A32041,0.80101081185384,A32033,0.8586662410756479
449,290,290,Spectacle Island I,42.32586512800003,-70.98708089049995,C32051,3.2315104315491037,C32023,3.241987247762177,C32020,4.022567801148671,C32021,4.2299000431352125,C32014,4.346820447369287
450,3093,,Spectacle Island II,42.32164580400004,-70.98558122799994,C32051,3.4977776539131518,C32023,3.5489265439286415,C32014,4.325967551998636,C32020,4.38614862829866,C32021,4.583262069611722
451,68,068,Cook Street Play Area,42.38090856000008,-71.06406163199995,D32037,0.2934718455171065,A32022,0.4321328730535941,D32036,0.5408849562953928,D32020,0.5910603227613243,D32038,0.6700862074321623
452,7164,,Spaulding Rehabilitation Plaza,42.37953811100007,-71.05051027449994,D32023,0.186477902254424,D32039,0.697949640153055,D32037,0.8333295817906053,A32041,1.0374174553605922,A32036,1.043656465373044
453,5002,,Navy Yard Grounds,42.374272922000046,-71.05693990299997,D32039,0.1760349515310136,D32021,0.3857259837422806,D32038,0.5718703913240167,D32020,0.6486159436507791,D32037,0.745948382292749
454,56,056,Christopher Columbus Park,42.361321447500046,-71.05159810549995,B32004,0.1366338417397091,D32006,0.28936819811132714,D32057,0.3085351361403934,A32013,0.35479518267654336,D32010,0.40361833247892503
455,2209,,Long Wharf,42.36000017150005,-71.04921483899997,B32004,0.11215532551388063,A32013,0.3178047493619839,D32008,0.3401136970372964,D32006,0.45124935575365455,D32057,0.5032166790499893
456,235,235,Peter Looney Park,42.37427615350006,-71.06582160699995,D32038,0.17677430392040863,D32020,0.1780844190790457,A32023,0.26752437961342185,D32021,0.5293209759939491,A32022,0.5691233379951568
457,2211,,Charlestown Naval Shipyard Park I,42.37309625650005,-71.05285864899997,D32039,0.19731054425144873,D32021,0.6277587127535166,D32023,0.666242723636106,A32033,0.759463729489644,D32038,0.9254756670805729
458,3094,,Constitution Beach,42.38323867100004,-71.00961980899996,A32039,0.23571452179686045,A32035,0.4888161255323645,A32028,0.5421273972909558,A32051,1.554693142676959,A32032,2.159132654311406
459,4085,,Massport Harborwalk,42.36166025150004,-71.02710264099994,A32050,0.30563557510587885,A32044,0.8496716973397637,A32057,1.1753333336144796,A32049,1.2121983485868226,A32030,1.3141713084610243
460,214,214,Nira Rock,42.32539883950005,-71.10972334899998,E32007,0.2631858527821356,E32003,0.40373415464708295,E32012,0.654244997647387,E32006,0.8360411983751664,D32041,1.035318276155973
461,165,165,Jefferson Playground,42.326180969000035,-71.10861569399995,E32007,0.24530692257819012,E32003,0.500796159591707,E32012,0.5922203838265117,E32006,0.7862848876864117,B32036,0.9254963648615911
462,3095,,Arborway I,42.30547955250006,-71.11751893049998,D32052,0.16194708909415156,E32001,0.4327943754419799,E32010,0.5734754863655258,D32040,0.8206345967267228,E32005,1.0124546099412821
463,350,350,Amory Street Park,42.31961303300005,-71.09986459299995,E32011,0.28765036754437595,E32006,0.3692827697160579,E32004,0.44720462996298344,D32041,0.47396730673416326,E32012,0.5351603661425589
464,248,248,Puopolo Playground,42.36846590500005,-71.05440027899996,A32053,0.5809997392905091,D32006,0.5871488351785511,D32021,0.6137179012695111,D32039,0.6294792642344278,D32010,0.64297849786892
465,3097,,Stony Brook Reservation II,42.26289563800003,-71.14517673049994,C32104,1.8932678191703316,E32013,1.9877453724511247,C32087,2.2113135219039908,C32106,2.216632082905767,C32086,2.4241149342071204
466,335,335,A Street Park,42.343760348000046,-71.05286863949996,C32024,0.0470291668904521,C32009,0.3727444129108715,C32053,0.43295038600918,C32029,0.5299101657616103,C32028,0.7377761545962127
467,7174,,Fort Point Channel Harborwalk,42.34909380950006,-71.05228112899997,A32010,0.4353737243610756,C32024,0.551260869967132,A32042,0.5546150655403581,C32036,0.5660099631185523,D32018,0.5891199002991183
468,124,124,Franklin Park,42.29919302850004,-71.09520658649998,C32099,0.37393563357566084,C32043,0.841354506090524,C32030,0.9415844728337079,C32094,1.1467945527784933,C32027,1.2031547003481373
469,3098,,Charlesgate I,42.34967217450006,-71.09222564099997,B32010,0.40848173044799857,B32037,0.4193404024235547,B32018,0.5141829642635583,D32032,0.6883056923495016,B32034,0.6983456541208509
470,1,001,Adams Park,42.28646210750006,-71.12833513649997,C32046,0.020269991251565953,C32047,0.0829873840828797,C32059,0.6917961870070424,C32048,0.9064299234877213,C32079,1.2709814474942698
471,11,011,Arnold Arboretum,42.30214726250006,-71.12297779899995,E32010,0.7324975176183656,D32052,0.7394199191761959,C32089,0.88661853092569,E32001,0.9878740521947552,C32048,1.063384821046316
472,6,006,Hunt Playground,42.274029461000055,-71.09703403099996,C32044,0.2807215907858659,Z32999,0.45025277554408594,C32050,0.4865071771669192,C32045,0.7359425007992024,C32092,1.4214278194864365
473,3099,,Pope John Paul II Park I,42.28102827600006,-71.04397950699996,C32040,0.9076969878354956,C23109,1.3489767789168154,C32062,1.7416989173505524,C32066,1.939386608489941,E32009,2.2289093581626704
474,3100,,Port Norfolk Park,42.28816107100005,-71.03858378299995,C32040,1.4461829528653132,C32066,2.017380055870419,C23109,2.021834173744827,C32062,2.1254572464862393,C32108,2.1541651957700676
475,4091,,Pope John Paul II Park II,42.28570117000004,-71.03910144749995,C32040,1.319071018519583,C23109,1.8689009441471516,C32066,2.0477905968662027,C32062,2.0650673846756913,E32009,2.3394175135910067
476,3101,,Neponset River Reservation I,42.272801734500035,-71.05940821149994,C23109,0.7589552221893008,C32040,1.1958700074200457,C32062,1.4843133491434977,C32103,1.844524217693126,C32055,1.8834269629999159
477,3102,,West Link Park,42.322386736000055,-71.04491273949995,C32090,0.3930239676055816,C32013,0.5644776234535058,C32064,0.7459359409177618,C32052,0.9894438435059028,C32014,1.328795548745299
478,3103,,Carson Beach,42.32642110100008,-71.04115153849995,C32052,0.8863877514865202,C32090,0.9084785241003234,C32017,1.0536956045193948,C32013,1.0675731965277782,C32016,1.1391198661425594
479,3104,,Commercial Point,42.30190246800004,-71.04800656649996,C32108,0.5518787683472948,C32041,1.0757895366282244,C32033,1.0814360023218057,C32014,1.485910812316441,B32031,1.5583611616347706
480,3105,,Charles River Reservation,42.35867468550006,-71.09335506099995,B32037,1.0964140073204376,B32010,1.1475170135112283,D32032,1.1804487352343263,B32060,1.3307790482934976,B32018,1.3637671270123273
481,120,120,Forbes Street Playground,42.32056582800004,-71.10604534149996,E32003,0.34011845213212455,D32041,0.42293804590012973,E32012,0.5234062789660707,E32006,0.5530676937812227,E32011,0.8073252475730096
482,309,309,Union Park Street Playground,42.33954175850005,-71.06554342849998,C32093,0.3488053163271779,D32002,0.3573614742014735,C32061,0.42648604099348325,C32035,0.5401812776444735,C32057,0.645689344356548
483,244,244,Porzio Park,42.36471875950005,-71.02865667399996,A32050,0.06724330105095626,A32044,0.5126462388614187,A32049,0.8656044839270162,A32057,0.9651403365550482,A32030,1.0243383948702063
484,270,270,Ross Playground,42.26411925900007,-71.11293523699996,E32014,0.14237174503213632,C32106,0.6827134685898277,E32013,1.1305906521643394,C32104,1.3403901317597489,Z32999,1.4334437879971322
485,207,207,Mt. Hope Cemetery,42.282499342500074,-71.10667873449998,C32105,0.4426365247910128,C32079,0.9356488046915508,C32094,1.1950479486761107,C32050,1.244676281351136,C32092,1.3518840312955571
486,7186,,Calvary Cemetery,42.27709399900007,-71.11139009349995,C32079,0.4911804352321996,C32105,0.9745567107528081,C32106,1.1905678689805197,Z32999,1.3939795070201997,E32014,1.4157681784125153
487,7187,,New Calvary Cemetery,42.279245508500054,-71.10298506199996,C32050,0.8290916064711594,C32105,0.9142806516514032,C32044,0.9205093561723475,Z32999,1.1246850457991766,C32079,1.146931516029227
488,276,276,Savin Hill Park,42.31077845050007,-71.04893953549995,C32033,0.40945313209090434,C32108,0.9028610320412622,C32090,0.9452429608746895,C32014,1.0386385025238434,C32013,1.07800893411519
489,4093,,Southwest Corridor Park,42.312662030500064,-71.10628019649997,E32005,0.24735888218726795,D32041,0.5032479960807822,D32040,0.6897131408208405,E32004,0.7145912359654657,C32102,0.8340236398121427
490,222,222,Orton Field,42.338636805500045,-71.05327651349995,C32029,0.15991044445734187,C32024,0.6134398206729144,C32053,0.6275999043169834,C32016,0.6525369501117498,C32009,0.6887902829717786
491,230,230,Paul Gore Street Park,42.31990996250005,-71.10791041299996,E32003,0.26041172990386174,D32041,0.43809506863686365,E32012,0.6817840300862024,E32006,0.7230209800789547,E32007,0.8892658116887147
492,5,005,Allen Park,42.30811214400006,-71.06321584599996,B32031,0.1598318673346563,B32029,0.8147485754946168,C32033,0.8162772818642899,C32108,0.887899954884278,C32041,0.964559748923838
493,2125,,Boston Nature Center_Visitor Ctr,42.288251221500076,-71.10129818449997,C32094,0.5237276332781045,C32105,0.7472656567140201,C32092,0.8861445489599166,C32099,1.2559429809149039,C32043,1.365178196953337
494,7189,,Boston Nature Center,42.28835244950005,-71.10071009599997,C32094,0.4741923626038043,C32105,0.7965425194193749,C32092,0.8430994007118634,C32099,1.2170809268645704,C32043,1.317905613942772
495,75,075,Cunningham Park,42.35011209350006,-71.14771116899996,D32028,0.2474307950423988,D32054,0.41160485542232156,D32034,0.6667478851286172,D32001,0.8057004876123804,A32045,0.8720316515361342
496,195,195,McLean Playground,42.38269913100004,-71.01923781549996,A32028,0.26744778682794146,A32039,0.7622726001555269,A32051,0.7952676559079364,A32035,1.1732194331368697,A32032,1.46689723465217
497,4094,,Navy Fuel Pier Airport Edge Buffer,42.363556442500055,-71.02961556899996,A32050,0.09371438477603902,A32044,0.5578611538592926,A32057,0.9112713408270365,A32049,0.9219938524425412,A32030,1.0226407521756316
498,117,117,Fidelis Way Park,42.34777385700005,-71.14322675399998,D32054,0.21672633742487282,D32034,0.275925136969812,D32028,0.5949854593065079,A32001,0.7866885776706862,A32017,0.8779236395157527
499,142,142,Harambee Park,42.29274633950004,-71.08487241249998,C32043,0.27516832504575633,C32110,0.5717232777212641,C32099,0.73920239532972,C32092,0.9021087465302667,C32094,0.939920148508715
500,7190,,St Mary's Cemetery,42.290236042500055,-71.08024715049996,C32110,0.2921038858488202,C32038,0.6962515309283335,C32043,0.7440499721951236,C32055,0.8183831323348972,C32092,1.002302118700639
501,3107,,VFW Parkway I,42.28531987100004,-71.17198837749996,C32087,1.1214452902972687,C32086,1.2448797764085406,C32085,1.533355218902064,C32059,2.911023417845561,C32046,3.61284660153845
502,343,343,VFW Parkway II,42.296681473000035,-71.13407838449996,C32048,1.1522611331563128,C32059,1.1685733544789092,C32047,1.1880273345483294,C32046,1.2500227502657923,C32089,1.491410440549817
503,42,042,Carroll Pond Playground,42.256388034000054,-71.15979417649996,C32087,2.3623175202422853,C32104,2.9186639661874283,C32086,2.9387500837767804,E32013,3.077068212325965,C32085,3.3670890998740726
504,220,220,O'Donnell Square,42.290546649500044,-71.04850181499995,C32040,0.9827508635726689,C32066,1.1675866875441958,C32062,1.3977790131357881,C32041,1.4244408339943058,E32009,1.4466418768496296
505,7191,,Grove Street Cemetery,42.25888413200005,-71.15404959099996,C32087,2.2058366068055872,C32104,2.4703550140089066,E32013,2.612494490972719,C32086,2.667624541960784,C32106,3.049054041880596
506,171,171,King's Chapel Burying Ground,42.35828654200006,-71.05983846199996,B32061,0.1264287750506344,B32032,0.17097294387575546,B32008,0.19515124790535524,B32056,0.2332252333191945,D32009,0.30405341526754787
507,2130,,Blue Hill Club Recreation Center,42.29402656800005,-71.08664506349996,C32043,0.072806620120705,C32099,0.5359463922364254,C32110,0.7419383721831389,C32094,0.8962188771145041,C32092,0.9595399819797797
508,3108,,Columbia Road/Day Boulevard,42.32601070600006,-71.04966716349998,C32052,0.4750329439744405,C32013,0.6421589937128216,C32064,0.7013875507533811,C32090,0.8692942385201141,C32016,1.1408063999536533
509,332,332,Columbia Park,42.333120287500066,-71.02551187549997,C32051,0.05576568956348585,C32023,0.39747141983975587,C32017,1.1307888510575812,C32020,1.3260718051216578,C32021,1.3910163978306778
510,2135,,Bellevue Street Green,42.276401693000054,-71.14556271949996,C32086,1.1988890805374643,C32085,1.2805078680079418,C32059,1.3236199130451813,C32087,1.477521106142368,C32046,1.8056737552959088
511,347,347,Walnut Park,42.31529268600005,-71.09588656199995,E32004,0.2308017159695435,C32102,0.3195028909574115,B32027,0.3707941973033716,E32011,0.44817496779347743,C32027,0.681117995582035
512,2137,,Mirabella Pool,42.36883771300006,-71.05420120899996,D32039,0.5894154812096031,D32021,0.6029143277875587,D32006,0.6159216865125577,A32053,0.6221730878592481,D32010,0.6868657546696679
513,1032,,Theresa Hynes Park Access Easement,42.34455920100004,-71.15394862699995,D32033,0.5140035814646963,D32028,0.5740305612045175,D32029,0.716611850121309,D32054,0.7391072602637246,B32035,1.0385002527663463
514,351,351,Union Park,42.34285793300006,-71.07142915299994,C32060,0.23207377373103702,D32002,0.25219745889173395,C32000,0.3186790627258828,C32093,0.4298693345839442,C32077,0.46599309251689386
515,1033,,Blake Estates Urban Wild II,42.25163661800005,-71.12452484849996,C32104,0.44030105676847753,E32013,0.6011882301896441,E32014,1.6552727282786404,C32106,1.879997400924499,Z32999,3.0235409559027424
516,7192,,Stony Brook Reservation CR,42.259162915000076,-71.13120798549997,C32104,0.68448071140166,E32013,0.7628565326674253,C32106,1.4001969802375862,E32014,1.499626909980072,C32079,2.48221145188361
517,3109,,Rink Grounds,42.28845087300007,-71.04481991449995,C32040,1.014648864279108,C32066,1.5083026463942537,C23109,1.6058087487515056,C32062,1.6225303143812777,E32009,1.7960325717002243
518,14,14,Mount Hope Park,42.28469913400005,-71.11865017549997,C32079,0.6701370711654319,C32105,0.7458724405000314,C32047,0.7957905279141141,C32046,0.8080901427090492,C32048,0.9094993721493377
519,217,217,Oak Square I,42.350869819500076,-71.16807768899997,D32031,0.13490941743494667,D32029,0.673984883896648,D32028,1.4825551602479796,D32033,1.7934360085330778,D32001,1.8991446440206492
520,8,008,Henry Square,42.28279538250007,-71.05607220199997,C32040,0.11762414305943458,C23109,0.492447570078298,C32062,0.7391795860824144,C32066,1.126767730677684,C32055,1.3400729962458882
521,7268,,Melnea A. Cass Recreational Complex,42.321719683000055,-71.09073974549995,B32023,0.053118241844384836,E32011,0.5378961800904498,B32027,0.5443058727978975,E32006,0.7865886314464354,B32022,0.8072787230160764
522,7261,,Puerto Rican Veterans Memorial Park,42.340799974500044,-71.07134563949998,D32002,0.21880876951038,C32093,0.22161714085996406,C32060,0.30600883879201823,C32006,0.3373070574466029,A32009,0.45718553366659115
523,7269,,East Boston Greenway Extension,42.38173075350005,-71.01700023949996,A32028,0.21094657885871726,A32039,0.6524630114287844,A32051,0.9243835281669676,A32035,1.058658061929036,A32032,1.5500093467108282
524,7270,,Wood Island Bay Edge Park,42.380362590500056,-71.01660108549996,A32028,0.3537342413183857,A32039,0.7303066612953497,A32051,0.9244206128079816,A32035,1.1209107906982707,A32032,1.5015547779100071
525,7263,352,Dearborn Street Square,42.32990064100005,-71.07889182749997,B32026,0.37559357726180786,B32017,0.41000560853344303,C32005,0.5775565768754636,C32015,0.5851998382097797,D32059,0.6717397426556901
526,7265,,Babson Cookson Tract,42.27299295550006,-71.09116898899995,C32044,0.27779314039524033,C32050,0.5175930440604279,C32045,0.6011459963365898,Z32999,0.6171624468951455,C32103,1.1020370709607112
527,7274,7274,Paula Titus Park,42.326214434000036,-71.09583478849996,E32006,0.5089451384487783,E32012,0.5534719106752904,C32001,0.5547224009406879,B32055,0.5908938716771708,B32023,0.6508810399933352
528,7271,7271,Watson Park,42.34372506550005,-71.06850409749995,C32000,0.20659184215819412,D32002,0.24112725328584317,C32057,0.4184564980118713,C32060,0.4883532109817209,C32025,0.5003861507991718
529,7272,7272,Nonquit Street Green,42.31811642950004,-71.06839624049996,C32022,0.9551442968285818,C32015,0.9856648895749908,B32029,1.019153540645447,B32022,1.157280330562219,B32031,1.1716501949125602
530,7273,7273,Mahoney Park,42.34200770600006,-71.05138175799996,C32024,0.25720264836228834,C32029,0.32208331604420576,C32009,0.5431365222983933,C32053,0.5602623957618401,C32028,0.6806337288236043
531,2106,2106,Boundary I,42.26934764300006,-71.13798955649997,C32106,1.5530578338449075,E32013,1.8874368052764317,C32059,1.8910389604483642,C32104,1.8925586732361845,E32014,2.0052598139495617
1340,7275,7275,Sprague Pond,42.23378641300005,-71.13800620649997,C32104,2.6691955785208967,E32013,2.8621555448011367,E32014,3.928873528900103,C32106,4.114102277682788,Z32999,5.231180206021351
2541,7276,7276,Codman Square,42.29041826650007,-71.07108245799998,C32038,0.06041967109773704,C32055,0.3395948397307861,E32009,0.5200382045782123,C32110,0.603583837488072,C32066,0.7166509709148079
2940,7277,7277,Murphy Playground I,42.30734063500003,-71.11343982849996,D32052,0.2359975775221668,E32001,0.25129009483551257,D32040,0.48407333947654374,E32005,0.6182589324773222,E32010,0.7159812328017738
